x_in,y_in,z_in,x_out,y_out,z_out
161.977634,72.871038,176.210116,89.708274
161.501856,73.800256,176.928023,90.543902
161.115090,74.770136,177.646183,91.379314
160.817640,75.771225,178.364489,92.214599
160.609755,76.794747,179.082834,93.049848
160.491851,77.832168,179.801116,93.885158
160.464589,78.876419,180.519226,94.720614
160.537274,79.918878,181.237054,95.556308
160.738263,80.942740,181.954495,96.392329
161.099694,81.921087,182.671451,97.228779
161.606849,82.832633,183.387808,98.065742
162.204946,83.689006,184.103456,98.903305
162.846194,84.514267,184.818287,99.741557
163.495472,85.332347,185.532247,100.580556
164.145678,86.149592,186.245602,101.420071
164.796865,86.966015,186.958745,102.259759
165.449063,87.781594,187.672084,103.099287
166.102308,88.596313,188.386016,103.938316
166.756687,89.410222,189.100925,104.776487
167.412161,90.223215,189.817225,105.613478
168.068761,91.035271,190.535312,106.448954
168.726517,91.846371,191.255583,107.282578
169.385488,92.656529,191.978370,108.113943
170.045680,93.465696,192.704097,108.942753
170.707108,94.273833,193.433149,109.768673
171.369801,95.080921,194.164928,110.592264
172.033796,95.886949,194.892134,111.419888
172.699119,96.691895,195.604622,112.260244
173.365784,97.495719,196.291542,113.121443
174.033818,98.298404,196.941336,114.010853
174.703249,99.099928,197.541225,114.934912
175.374094,99.900263,198.074073,115.899352
176.046381,100.699387,198.518662,116.906945
176.720135,101.497282,198.851768,117.956270
177.395382,102.293929,199.055024,119.039112
178.072119,103.089277,199.128892,120.137784
178.750385,103.883322,199.078364,121.238205
179.430208,104.676052,198.907021,122.326527
180.111613,105.467447,198.617118,123.389245
180.794478,106.257564,198.209572,124.412651
181.478040,107.047067,197.684675,125.381192
182.161316,107.836836,197.043542,126.276530
182.843299,108.627723,196.289823,127.079447
183.522981,109.420578,195.435482,127.774482
184.199364,110.216266,194.495110,128.348114
184.871415,111.015611,193.484528,128.785666
185.538084,111.819432,192.421531,129.072261
186.198308,112.628531,191.328362,129.206828
186.851036,113.443737,190.227443,129.211936
187.495266,114.265952,189.130022,129.112528
188.106943,115.113281,188.042791,128.930466
188.556345,116.052445,186.969220,128.683978
188.692275,117.087943,185.909292,128.384028
188.406401,118.088427,184.863171,128.038689
187.713602,118.869029,183.830059,127.656501
186.766447,119.293656,182.807819,127.246006
185.728347,119.416322,181.793686,126.815712
184.689086,119.314303,180.784470,126.374024
183.699954,118.984302,179.776753,125.928871
182.733892,118.586900,178.769051,125.483640
181.769395,118.186463,177.761341,125.038403
180.806056,117.783298,176.753678,124.593174
179.843774,117.377602,175.746009,124.147918
178.882472,116.969577,174.738340,123.702627
177.922069,116.559426,173.730679,123.257295
176.962496,116.147358,172.723061,122.811928
176.003666,115.733571,171.715467,122.366504
175.045488,115.318263,170.707892,121.921013
174.087881,114.901634,169.700342,121.475447
173.130764,114.483886,168.692836,121.029803
172.174052,114.065219,167.685376,120.584071
171.217654,113.645828,166.677954,120.138239
170.261487,113.225913,165.670576,119.692297
169.305464,112.805674,164.663251,119.246239
168.349506,112.385280,163.655985,118.800059
167.393597,111.964777,162.648776,118.353744
